ID_SELLER,id,url,Tipo,Marca,Modelo,Ano,Variante,Kilometraje,Color,description,price,Combustible,Dueno,Tipo_de_vendedor,Currency,create_date,direccion,Comuna,Ciudad,vendor,cnpj_cpf,carroceria,number_of_photos,photos,phone
3877147,53848413,"https://www.webmotors.com.br/comprar/CHEVROLET/CAMARO/62-SS-COUPE-V8-GASOLINA-2P-AUTOMATICO/2-portas/2012-2013/53848413","car","CHEVROLET","CAMARO",2013,"6.2 SS COUPÉ V8 GASOLINA 2P AUTOMÁTICO",35167,"Amarelo","","234900","Gasolina","CASA DO AUTOMOVEL",false,"R$","2024-08-15T15:37:53","","Jaraguá do Sul","Santa Catarina (SC)","Loja","29646157000170","Cupê",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(47███307███39"
3953982,54148923,"https://www.webmotors.com.br/comprar/HYUNDAI/HB20S/10-12V-FLEX-EVOLUTION-MANUAL/4-portas/2022/54148923","car","HYUNDAI","HB20S",2022,"1.0 12V FLEX EVOLUTION MANUAL",62295,"Prata","","64430","Gasolina e álcool","Unidas Seminovos Ribeirão Preto",false,"R$","2024-08-30T13:31:08","","Ribeirão Preto","São Paulo (SP)","Loja","45736131022572","Sedã",18,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3833913,54104684,"https://www.webmotors.com.br/comprar/MITSUBISHI/L200-TRITON/24-16V-TURBO-DIESEL-OUTDOOR-GLS-CD-4X4-AUTOMATICO/4-portas/2023/54104684","car","MITSUBISHI","L200 TRITON",2023,"2.4 16V TURBO DIESEL OUTDOOR GLS CD 4X4 AUTOMÁTICO",32933,"Vermelho","Somos um grupo de 13 concessionárias que representam as marcas Mitsubishi, Nissan, Suzuki e Royal Enfield. Há 25 anos no mercado automotivo. Contamos com uma equipe especializada para atendimento presencial e online. Todos os nossos veículos possuem Certificado de Km Real, Laudo Cautelar e possibilidade de até 3 anos de Garantia (Consulte Condições). Venha escolher seu novo veículo! Reservamo-nos o direito de corrigir qualquer erro de digitação. [BIBJBFB]","174890","Diesel","Mitsubishi Natsu",false,"R$","2024-08-28T15:00:20","","Niterói","Rio de Janeiro (RJ)","Concessionária","07760884000121","Picape",11,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(21███400███36"
3511288,53171820,"https://www.webmotors.com.br/comprar/KIA/STONIC/10-TGDI-MHEV-SX-AUTOMATICO/4-portas/2022/53171820","car","KIA","STONIC",2022,"1.0 TGDI MHEV SX AUTOMÁTICO",30000,"Prata","","114900","Gasolina e elétrico","RS VEÍCULOS",false,"R$","2024-07-10T07:57:56","","Natal","Rio Grande do Norte (RN)","Loja","04902309000128","Utilitário esportivo",9,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(84███034███74"
3918887,54148128,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/TAOS/14-250-TSI-TOTAL-FLEX-HIGHLINE-AUTOMATICO/4-portas/2022/54148128","car","VOLKSWAGEN","TAOS",2022,"1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO",38348,"Cinza","","151030","Gasolina e álcool","Unidas Seminovos Duque de Caxias",false,"R$","2024-08-30T13:04:51","","Duque de Caxias","Rio de Janeiro (RJ)","Loja","45736131011023","Utilitário esportivo",16,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(21███952███63"
3882799,54151020,"https://www.webmotors.com.br/comprar/JEEP/COMMANDER/13-T270-TURBO-FLEX-LIMITED-AT6/4-portas/2022/54151020","car","JEEP","COMMANDER",2022,"1.3 T270 TURBO FLEX LIMITED AT6",44000,"Azul","","165990","Gasolina e álcool","viva motors",false,"R$","2024-08-30T14:57:47","","Araguari","Minas Gerais (MG)","Loja","36347788000154","Utilitário esportivo",12,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(34███512███97"
3882088,54067444,"https://www.webmotors.com.br/comprar/BMW/220i/20-CAT-GP-16V-TURBO-ACTIVEFLEX-4P-AUTOMATICO/4-portas/2016-2017/54067444","car","BMW","220i",2017,"2.0 CAT GP 16V TURBO ACTIVEFLEX 4P AUTOMÁTICO",89000,"Preto","CARRO EM PERFEITO ESTADO, IPVA PAGO!!! Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.","98900","Gasolina e álcool","TOP AUTOMOVEIS",false,"R$","2024-08-27T08:34:18","","São Carlos","São Paulo (SP)","Loja","28493938000100","Minivan",7,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(16███509███21"
3850088,53828517,"https://www.webmotors.com.br/comprar/JEEP/RENEGADE/13-T270-TURBO-FLEX-SPORT-AT6/4-portas/2023-2024/53828517","car","JEEP","RENEGADE",2024,"1.3 T270 TURBO FLEX SPORT AT6",10000,"Prata","","119900","Gasolina e álcool","ROMANELLI VEICULOS",false,"R$","2024-08-14T17:19:09","","Juiz de Fora","Minas Gerais (MG)","Loja","18922028000141","Utilitário esportivo",8,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(32███512███20"
3839217,54106533,"https://www.webmotors.com.br/comprar/CHEVROLET/TRACKER/12-TURBO-FLEX-PREMIER-AUTOMATICO/4-portas/2022-2023/54106533","car","CHEVROLET","TRACKER",2023,"1.2 TURBO FLEX PREMIER AUTOMÁTICO",34275,"Prata","Gostou deste carro? Temos uma equipe de atendimento on-line pronta para te atender. Tire todas suas dúvidas de forma rápida e descomplicada, venha fazer uma visita, estamos te esperando!

A Easycar se reserva o direito de corrigir erros gráficos e digitação.","127900","Gasolina e álcool","EASYCAR",false,"R$","2024-08-28T15:47:52","","Osasco","São Paulo (SP)","Loja","03367717000164","Utilitário esportivo",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███90"
3824284,53430999,"https://www.webmotors.com.br/comprar/TOYOTA/COROLLA-CROSS/18-VVT-I-HYBRID-FLEX-XRX-CVT/4-portas/2022-2023/53430999","car","TOYOTA","COROLLA CROSS",2023,"1.8 VVT-I HYBRID FLEX XRX CVT",62000,"Branco","Tecnologia de ponta unindo motor elétrico com motor à combustão, super eficiente e econômico. Top de linha com teto solar, ar condicionado digital, bancos em couro, central multimídia, chave de presença. Totalmente revisado. Qualidade e procedência. Laudo cautelar aprovado. Documentação OK. Garantia de até 2 anos. Valor para pagamento à vista. Consulte condições para troca. Nos resguardamos para eventuais erros de digitação. Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.","166200","Gasolina e elétrico","CABRAL MULTIMARCAS",false,"R$","2024-07-24T12:00:55","","Sorocaba","São Paulo (SP)","Loja","04718231000196","Utilitário esportivo",14,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(15███042███59"
3879498,53320384,"https://www.webmotors.com.br/comprar/JEEP/COMPASS/20-16V-DIESEL-LONGITUDE-4X4-AUTOMATICO/4-portas/2021/53320384","car","JEEP","COMPASS",2021,"2.0 16V DIESEL LONGITUDE 4X4 AUTOMÁTICO",40000,"Cinza","!!!!! VALOR NA TROCA: CONSULTAR !!!!Aqui na Dian Motos e Veículos você encontra as melhores opções que cabem no seu bolso. Entre em contato e saiba mais.Valor na troca: consultar; Aceitamos seu carro ou moto na troca;","139900","Diesel","dian motos",false,"R$","2024-07-17T14:16:58","","Paulo Lopes","Santa Catarina (SC)","Loja","29405740000190","Utilitário esportivo",12,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3920767,54096194,"https://www.webmotors.com.br/comprar/CHEVROLET/TRACKER/12-TURBO-FLEX-PREMIER-AUTOMATICO/4-portas/2022/54096194","car","CHEVROLET","TRACKER",2022,"1.2 TURBO FLEX PREMIER AUTOMÁTICO",24874,"Azul","CAUTELAR APROVADA - VEICULO DISPONIVEL NA LOJA DE SOROCABA Outros Opcionais: Banco bi-partido, Comando de áudio no volante, Controle de estabilidade, Direção Elétrica, Distribuição eletrônica de frenagem, Farol de neblina, Kit Multimídia, Pára-choques na cor do veículo.","116990","Gasolina e álcool","Panda Seminonovs",false,"R$","2024-08-28T10:39:37","","Itu","São Paulo (SP)","Loja","32517820000141","Utilitário esportivo",13,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███222███10"
3913873,54013310,"https://www.webmotors.com.br/comprar/FIAT/CRONOS/13-FIREFLY-FLEX-MANUAL/4-portas/2022/54013310","car","FIAT","CRONOS",2022,"1.3 FIREFLY FLEX MANUAL",54198,"Prata","Computador de bordo, volante com regulagem de altura, comando de som no volante, bancos em tecido, ar condicionado, sistema de som, chaves com comando. 

Veículo em excepcional estado de conservação, laudo cautelar aprovado,  revisado.

Somos especializados em compra e venda de veículos, com uma estrutura fantástica e atendimento de excelência. Siga: dwcarsoficial","67900","Gasolina e álcool","DW CARROS LTDA",false,"R$","2024-08-23T16:42:30","","São Paulo","São Paulo (SP)","Loja","42960002000172","Sedã",14,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███29"
